"Date","Price","Open","High","Low","Vol.","Change %"
"10-04-2019","598.69","601.63","606.15","596.48","15.37M","-0.23%"
"09-04-2019","600.06","597.56","602.87","594.01","19.18M","0.39%"
"08-04-2019","597.72","609.75","610.42","595.22","17.61M","-1.82%"
"05-04-2019","608.80","611.97","613.30","603.90","13.58M","0.06%"
"04-04-2019","608.42","620.09","622.20","605.81","16.91M","-1.61%"
"03-04-2019","618.38","626.27","630.88","616.94","15.85M","-1.04%"
"02-04-2019","624.90","628.63","630.93","620.59","16.18M","-0.15%"
"01-04-2019","625.87","616.04","632.59","612.69","20.39M","2.10%"
"29-03-2019","613.01","616.07","619.12","609.34","15.54M","0.24%"
"28-03-2019","611.55","607.16","615.95","603.81","21.16M","0.80%"
"27-03-2019","606.71","619.62","619.62","604.47","20.38M","-1.32%"
"26-03-2019","614.81","598.19","616.76","598.06","19.14M","3.23%"
"25-03-2019","595.56","598.33","601.14","592.08","16.05M","-1.29%"
"22-03-2019","603.34","617.17","620.95","601.07","23.15M","-2.45%"
"20-03-2019","618.49","619.55","624.14","613.35","19.97M","-0.08%"
"19-03-2019","618.99","611.55","620.54","603.95","19.80M","1.96%"
"18-03-2019","607.07","598.51","610.63","597.61","20.40M","2.15%"
"15-03-2019","594.30","604.80","611.01","589.60","32.09M","-1.48%"
"14-03-2019","603.25","606.94","612.45","600.80","21.00M","-0.43%"
"13-03-2019","605.84","601.20","611.55","597.20","22.69M","1.20%"
"12-03-2019","598.66","592.17","599.86","590.97","22.67M","2.09%"
"11-03-2019","586.41","571.10","589.96","570.18","19.62M","2.92%"
"08-03-2019","569.77","569.30","573.08","567.48","12.19M","-0.25%"
"07-03-2019","571.19","568.38","575.48","565.75","16.37M","0.43%"
"06-03-2019","568.74","557.50","572.47","555.38","24.30M","2.19%"
"05-03-2019","556.53","550.12","557.50","547.96","14.38M","0.95%"
"01-03-2019","551.31","556.24","558.64","549.61","16.00M","-0.41%"
"28-02-2019","553.56","554.78","557.52","551.54","22.79M","0.62%"
"27-02-2019","550.17","552.21","559.79","543.65","22.44M","0.27%"
"26-02-2019","548.71","543.87","555.25","542.30","20.45M","-0.98%"
"25-02-2019","554.12","555.79","558.94","548.89","15.85M","-0.01%"
"22-02-2019","554.15","559.66","559.97","551.29","17.68M","-1.17%"
"21-02-2019","560.69","555.79","565.59","552.80","21.36M","1.02%"
"20-02-2019","555.05","550.33","557.59","548.14","12.72M","1.50%"
"19-02-2019","546.84","547.69","557.45","544.64","12.61M","-0.33%"
"18-02-2019","548.64","562.08","563.21","546.35","19.48M","-1.96%"
"15-02-2019","559.59","552.98","562.04","545.90","19.38M","1.65%"
"14-02-2019","550.48","558.04","558.04","547.69","13.38M","-1.75%"
"13-02-2019","560.26","567.03","572.85","555.68","14.06M","-0.83%"
"12-02-2019","564.96","562.76","572.13","562.76","12.92M","0.25%"
"11-02-2019","563.55","573.73","573.78","562.53","15.19M","-1.91%"
"08-02-2019","574.54","577.73","584.79","572.09","13.13M","-0.98%"
"07-02-2019","580.25","589.18","594.10","578.32","18.60M","-1.52%"
"06-02-2019","589.18","582.88","592.50","581.98","19.00M","1.45%"
"05-02-2019","580.77","580.97","586.55","574.94","18.90M","0.05%"
"04-02-2019","580.48","560.73","583.20","558.51","23.56M","3.28%"
"01-02-2019","562.06","554.89","564.33","551.76","18.63M","1.86%"
"31-01-2019","551.81","540.50","552.96","540.05","20.56M","2.63%"
"30-01-2019","537.67","546.35","550.84","535.60","15.84M","-1.23%"
"29-01-2019","544.39","553.54","553.83","540.21","18.83M","-1.54%"
"28-01-2019","552.89","562.31","564.76","549.67","17.30M","-1.32%"
"25-01-2019","560.29","562.29","568.69","555.52","17.26M","-0.12%"
"24-01-2019","560.94","550.84","563.52","548.64","26.56M","1.72%"
"23-01-2019","551.43","554.57","559.48","549.49","17.83M","-0.72%"
"22-01-2019","555.41","554.37","560.71","548.41","33.42M","-0.20%"
"21-01-2019","556.55","536.90","557.56","534.50","44.49M","4.50%"
"18-01-2019","532.56","516.58","535.06","510.48","51.86M","4.40%"
"17-01-2019","510.12","514.62","516.17","508.12","15.12M","-0.13%"
"16-01-2019","510.78","510.37","514.87","508.28","12.89M","0.55%"
"15-01-2019","507.97","496.88","509.02","496.88","20.32M","3.00%"
"14-01-2019","493.19","492.39","494.86","488.52","8.30M","-0.12%"
"11-01-2019","493.76","498.05","500.84","489.51","13.05M","-0.85%"
"10-01-2019","498.01","498.12","499.58","495.98","8.24M","-0.29%"
"09-01-2019","499.47","500.03","502.28","494.05","11.64M","0.55%"
"08-01-2019","496.72","496.93","499.11","492.84","11.36M","-0.01%"
"07-01-2019","496.77","497.78","502.93","495.08","11.13M","0.55%"
"04-01-2019","494.03","493.46","496.63","486.14","17.09M","0.54%"
"03-01-2019","491.37","498.01","501.20","490.18","15.03M","-1.23%"
"02-01-2019","497.51","501.15","506.77","495.08","14.43M","-1.30%"
"01-01-2019","504.08","505.99","506.91","499.18","9.00M","-0.02%"
"31-12-2018","504.19","508.55","509.86","501.92","14.58M","-0.38%"
"28-12-2018","506.12","506.10","510.48","504.17","15.48M","0.48%"
"27-12-2018","503.72","497.87","506.77","496.43","25.19M","1.99%"
"26-12-2018","493.89","488.25","494.63","479.19","14.56M","0.85%"
"24-12-2018","489.75","495.04","496.07","488.59","8.37M","-1.00%"
"21-12-2018","494.72","505.88","508.69","492.84","16.72M","-2.50%"
"20-12-2018","507.43","504.08","509.25","501.90","11.64M","-0.73%"
"19-12-2018","511.18","513.29","515.90","509.56","14.88M","0.04%"
"18-12-2018","511.00","505.11","512.17","503.85","11.85M","0.57%"
"17-12-2018","508.08","501.81","509.47","499.80","10.22M","1.59%"
"14-12-2018","500.12","496.03","501.33","490.95","14.58M","0.47%"
"13-12-2018","497.80","507.22","507.22","492.41","18.77M","-0.31%"
"12-12-2018","499.36","494.18","500.70","489.13","25.45M","1.18%"
"11-12-2018","493.53","479.35","495.58","474.40","27.25M","0.67%"
"10-12-2018","490.25","499.13","501.06","487.03","18.94M","-3.84%"
"07-12-2018","509.83","507.88","511.25","498.39","14.56M","0.90%"
"06-12-2018","505.27","516.67","516.67","502.84","11.84M","-2.73%"
"05-12-2018","519.43","514.31","521.07","512.31","11.75M","0.25%"
"04-12-2018","518.15","520.71","520.71","513.61","10.48M","-0.36%"
"03-12-2018","520.02","528.31","528.31","516.44","11.24M","-0.95%"
"30-11-2018","525.01","527.14","533.31","522.65","21.64M","-0.08%"
"29-11-2018","525.44","522.06","530.56","521.61","25.51M","1.38%"
"28-11-2018","518.31","509.23","520.60","506.46","16.16M","2.17%"
"27-11-2018","507.31","498.19","508.12","497.08","13.75M","1.66%"
"26-11-2018","499.02","498.68","502.50","493.46","12.89M","0.63%"
"22-11-2018","495.92","501.15","506.03","494.68","11.69M","-0.90%"
"21-11-2018","500.43","511.50","515.09","497.80","15.16M","-2.15%"
"20-11-2018","511.45","514.87","519.77","508.12","11.55M","-1.10%"
"19-11-2018","517.12","509.43","517.88","508.57","14.76M","2.01%"
"16-11-2018","506.95","493.71","508.10","493.33","22.27M","2.78%"
"15-11-2018","493.22","493.26","495.98","488.56","13.79M","-0.10%"
"14-11-2018","493.71","496.90","500.32","488.11","15.72M","-0.14%"
"13-11-2018","494.39","482.94","495.98","481.17","13.75M","1.80%"
"12-11-2018","485.64","493.60","494.09","483.19","11.71M","-1.23%"
"09-11-2018","491.69","497.44","500.84","487.89","21.89M","-1.55%"
"07-11-2018","499.45","501.38","501.38","497.65","2.59M","0.60%"
"06-11-2018","496.48","491.94","500.03","490.86","17.43M","1.27%"
"05-11-2018","490.27","482.70","491.35","478.90","15.31M","1.43%"
"02-11-2018","483.35","479.79","486.09","478.06","33.91M","1.77%"
"01-11-2018","474.96","480.20","480.20","472.15","18.97M","-0.47%"
"31-10-2018","477.21","476.20","479.28","470.80","33.23M","0.40%"
"30-10-2018","475.30","488.11","488.11","473.09","17.78M","-2.83%"
"29-10-2018","489.15","470.35","491.87","470.35","15.49M","4.11%"
"26-10-2018","469.86","464.46","475.30","459.56","18.54M","1.37%"
"25-10-2018","463.52","465.86","467.95","457.04","28.46M","-1.43%"
"24-10-2018","470.24","483.35","483.82","463.79","27.57M","-0.85%"
"23-10-2018","474.26","473.39","478.76","469.30","21.35M","-0.75%"
"22-10-2018","477.84","499.13","501.29","475.46","26.58M","-3.51%"
"19-10-2018","495.22","494.63","499.58","481.26","51.32M","-4.34%"
"17-10-2018","517.70","530.16","530.31","512.62","25.81M","-1.07%"
"16-10-2018","523.32","515.32","524.94","512.62","15.10M","2.11%"
"15-10-2018","512.51","508.08","515.72","502.80","17.91M","1.17%"
"12-10-2018","506.57","496.86","507.67","495.49","18.29M","3.56%"
"11-10-2018","489.15","478.45","501.27","469.00","26.70M","-1.30%"
"10-10-2018","495.58","491.89","501.76","487.57","19.18M","1.11%"
"09-10-2018","490.16","504.37","505.11","486.18","22.19M","-1.74%"
"08-10-2018","498.86","472.15","502.28","461.16","49.83M","5.77%"
"05-10-2018","471.63","494.41","501.51","466.82","44.30M","-6.54%"
"04-10-2018","504.64","534.88","535.28","497.33","46.86M","-6.87%"
"03-10-2018","541.89","552.87","557.41","539.62","14.89M","-2.16%"
"01-10-2018","553.85","565.55","565.55","541.40","14.80M","-2.09%"
"28-09-2018","565.66","566.54","571.84","560.87","22.36M","0.34%"
"27-09-2018","563.77","564.33","567.93","556.46","21.82M","0.19%"
"26-09-2018","562.71","557.14","563.86","551.81","12.91M","1.69%"
"25-09-2018","553.36","555.56","559.84","537.35","19.61M","-0.12%"
"24-09-2018","554.01","546.10","557.54","541.62","20.40M","1.19%"
"21-09-2018","547.47","548.14","556.42","532.18","38.50M","0.56%"
"19-09-2018","544.43","550.39","550.39","540.05","22.75M","-0.53%"
"18-09-2018","547.31","551.29","557.32","546.05","15.38M","-0.71%"
"17-09-2018","551.25","562.42","562.42","549.31","13.64M","-2.17%"
"14-09-2018","563.50","566.31","573.60","561.03","15.91M","0.05%"
"12-09-2018","563.21","562.89","566.00","552.57","16.28M","1.20%"
"11-09-2018","556.55","566.13","570.36","555.00","21.96M","-1.44%"
"10-09-2018","564.71","573.33","574.22","562.13","14.25M","-1.78%"
"07-09-2018","574.94","568.78","576.18","564.11","21.59M","1.36%"
"06-09-2018","567.21","553.16","569.14","551.00","22.60M","2.80%"
"05-09-2018","551.74","558.71","563.28","543.42","20.85M","-1.20%"
"04-09-2018","558.46","555.41","564.24","552.64","17.85M","1.04%"
"03-09-2018","552.71","559.84","565.64","551.31","24.63M","-1.01%"
"31-08-2018","558.33","571.08","571.08","556.06","30.90M","-2.57%"
"30-08-2018","573.08","581.69","583.29","571.28","19.89M","-1.53%"
"29-08-2018","581.96","591.90","597.61","580.16","22.36M","-1.88%"
"28-08-2018","593.11","582.77","594.91","582.32","17.55M","2.13%"
"27-08-2018","580.75","575.30","582.70","575.01","11.25M","1.10%"
"24-08-2018","574.45","568.94","575.55","566.60","13.43M","0.63%"
"23-08-2018","570.83","560.42","572.88","556.87","16.09M","1.78%"
"21-08-2018","560.82","556.35","562.76","551.74","14.70M","1.00%"
"20-08-2018","555.29","543.15","556.15","543.04","15.36M","2.59%"
"17-08-2018","541.29","543.65","546.53","539.62","7.73M","0.25%"
"16-08-2018","539.96","541.06","546.80","537.58","12.08M","-0.81%"
"14-08-2018","544.37","535.10","547.33","532.54","10.70M","1.93%"
"13-08-2018","534.07","538.50","539.58","531.82","9.42M","-1.37%"
"10-08-2018","541.49","544.55","546.35","540.63","7.23M","-1.13%"
"09-08-2018","547.67","549.27","553.85","545.00","13.82M","0.02%"
"08-08-2018","547.56","532.86","549.72","532.86","15.97M","2.83%"
"07-08-2018","532.50","537.31","540.23","529.26","8.20M","-0.70%"
"06-08-2018","536.27","529.12","537.80","528.52","8.11M","1.33%"
"03-08-2018","529.24","528.36","532.18","525.91","13.42M","0.74%"
"02-08-2018","525.37","535.78","535.78","524.29","12.62M","-2.01%"
"01-08-2018","536.16","535.28","540.90","533.04","19.59M","0.53%"
"31-07-2018","533.31","517.57","535.28","515.84","28.01M","3.01%"
"30-07-2018","517.75","508.12","520.40","507.22","28.01M","1.91%"
"27-07-2018","508.06","503.40","511.45","500.10","13.49M","1.73%"
"26-07-2018","499.42","499.18","504.30","498.14","12.97M","-0.40%"
"25-07-2018","501.45","499.13","504.98","496.52","12.01M","0.38%"
"24-07-2018","499.56","504.53","506.66","497.96","9.02M","-0.83%"
"23-07-2018","503.76","508.03","508.03","500.52","11.80M","-0.74%"
"20-07-2018","507.52","500.66","511.95","499.98","16.19M","2.16%"
"19-07-2018","496.81","491.62","501.38","488.50","10.97M","1.13%"
"18-07-2018","491.28","493.91","496.70","484.43","9.45M","0.02%"
"17-07-2018","491.19","484.88","492.81","480.96","13.06M","1.50%"
"16-07-2018","483.93","494.54","498.64","482.52","13.32M","-2.15%"
"13-07-2018","494.54","485.87","498.68","485.64","36.28M","1.61%"
"12-07-2018","486.70","469.61","494.18","468.82","48.68M","4.19%"
"11-07-2018","467.11","460.91","468.06","457.69","17.49M","1.28%"
"10-07-2018","461.22","450.90","462.48","449.67","21.09M","2.87%"
"09-07-2018","448.36","443.87","449.67","442.25","10.44M","2.00%"
"06-07-2018","439.57","433.82","442.02","433.70","18.50M","1.35%"
"05-07-2018","433.70","448.32","453.44","431.05","37.79M","-2.59%"
"04-07-2018","445.22","436.99","446.07","436.63","10.10M","1.94%"
"03-07-2018","436.76","433.93","439.98","431.84","10.23M","1.11%"
"02-07-2018","431.95","437.23","437.23","430.33","13.45M","-1.22%"
"29-06-2018","437.28","426.78","438.65","426.73","16.08M","2.91%"
"28-06-2018","424.91","432.58","435.50","422.82","17.33M","-2.16%"
"27-06-2018","434.31","440.00","443.10","432.89","18.09M","-1.34%"
"26-06-2018","440.20","452.37","452.37","438.54","16.29M","-2.54%"
"25-06-2018","451.67","454.79","457.09","450.70","10.49M","-0.80%"
"22-06-2018","455.29","462.44","462.80","453.47","32.65M","-1.88%"
"21-06-2018","464.03","460.21","465.86","459.25","21.22M","1.25%"
"20-06-2018","458.32","447.87","459.96","447.35","14.52M","2.33%"
"19-06-2018","447.89","455.92","456.32","446.81","12.81M","-1.92%"
"18-06-2018","456.66","453.62","458.86","452.81","11.41M","0.13%"
"15-06-2018","456.05","452.37","460.23","449.33","22.80M","0.62%"
"14-06-2018","453.24","448.52","454.97","444.00","11.07M","0.54%"
"13-06-2018","450.79","449.67","452.32","444.95","11.96M","0.54%"
"12-06-2018","448.39","442.20","449.67","440.81","15.03M","1.48%"
"11-06-2018","441.87","443.87","449.64","440.25","13.86M","-0.17%"
"08-06-2018","442.63","434.54","443.62","431.95","13.19M","1.34%"
"07-06-2018","436.78","429.39","438.88","429.18","13.84M","1.78%"
"06-06-2018","429.16","425.83","429.88","423.88","8.46M","0.71%"
"05-06-2018","426.13","423.95","429.43","423.14","16.09M","0.72%"
"04-06-2018","423.07","419.72","424.49","418.44","11.31M","1.11%"
"01-06-2018","418.44","413.69","420.78","413.00","17.70M","1.00%"
"31-05-2018","414.30","414.14","414.73","411.24","34.22M","0.57%"
"30-05-2018","411.94","411.38","415.13","407.67","12.10M","-0.15%"
"29-05-2018","412.55","414.37","417.29","411.18","16.50M","-0.32%"
"28-05-2018","413.87","415.90","416.84","412.84","10.49M","-0.04%"
"25-05-2018","414.05","411.90","415.22","411.20","16.41M","0.54%"
"24-05-2018","411.83","411.00","414.14","409.26","10.74M","0.39%"
"23-05-2018","410.21","416.39","416.39","408.81","9.22M","-1.56%"
"22-05-2018","416.73","419.61","419.99","415.94","10.44M","-0.49%"
"21-05-2018","418.80","418.53","420.75","414.64","13.38M","-0.27%"
"18-05-2018","419.92","425.21","428.76","419.09","10.56M","-1.22%"
"17-05-2018","425.09","431.39","431.68","423.36","9.56M","-1.13%"
"16-05-2018","429.95","437.98","437.98","428.29","17.39M","-2.33%"
"15-05-2018","440.20","442.05","449.67","439.17","9.69M","-0.78%"
"14-05-2018","443.64","446.05","446.05","439.19","5.21M","-0.27%"
"11-05-2018","444.83","441.24","445.75","439.66","8.10M","0.83%"
"10-05-2018","441.19","440.67","442.74","438.09","8.11M","0.46%"
"09-05-2018","439.19","434.33","442.61","432.69","9.07M","0.99%"
"08-05-2018","434.87","439.55","441.57","434.02","9.96M","-0.40%"
"07-05-2018","436.63","431.16","437.64","430.04","7.09M","1.79%"
"04-05-2018","428.96","432.96","433.79","427.18","7.66M","-0.80%"
"03-05-2018","432.40","439.73","439.73","431.34","7.97M","-1.14%"
"02-05-2018","437.39","434.83","440.31","433.95","12.35M","0.98%"
"30-04-2018","433.16","441.57","446.34","431.68","17.91M","-3.31%"
"27-04-2018","448.00","445.08","454.61","443.15","23.55M","2.15%"
"26-04-2018","438.58","437.53","444.27","432.69","31.47M","0.50%"
"25-04-2018","436.40","437.82","441.48","433.28","13.00M","0.05%"
"24-04-2018","436.20","420.80","438.74","420.44","18.39M","3.64%"
"23-04-2018","420.89","418.19","424.64","417.52","7.08M","0.87%"
"20-04-2018","417.25","421.79","423.52","414.23","6.76M","-1.53%"
"19-04-2018","423.72","422.28","424.94","420.44","9.05M","0.46%"
"18-04-2018","421.79","425.05","426.37","420.46","6.79M","-0.66%"
"17-04-2018","424.60","422.69","425.92","420.89","8.86M","0.77%"
"16-04-2018","421.36","420.19","422.69","417.52","8.25M","-0.19%"
"13-04-2018","422.17","419.40","423.45","417.61","11.65M","1.09%"
"12-04-2018","417.61","418.12","421.18","415.58","9.99M","-0.23%"
"11-04-2018","418.57","414.50","419.43","411.92","12.13M","1.50%"
"10-04-2018","412.37","412.97","415.45","411.06","7.80M","0.11%"
"09-04-2018","411.90","410.34","413.24","410.34","7.21M","0.55%"
"06-04-2018","409.65","408.30","413.02","406.95","8.92M","0.31%"
"05-04-2018","408.39","406.99","409.20","406.27","7.87M","1.49%"
"04-04-2018","402.41","406.81","410.01","401.13","13.12M","-0.52%"
"03-04-2018","404.50","400.65","405.46","398.07","12.85M","0.74%"
"02-04-2018","401.53","401.55","405.13","398.63","11.53M","1.16%"
"28-03-2018","396.92","402.81","402.83","395.71","17.69M","-1.90%"
"27-03-2018","404.61","407.94","409.53","403.35","14.01M","-0.15%"
"26-03-2018","405.20","401.98","406.63","401.33","12.21M","0.81%"
"23-03-2018","401.96","400.47","404.70","399.80","21.66M","-1.57%"
"22-03-2018","408.37","402.90","410.07","402.79","20.43M","1.25%"
"21-03-2018","403.31","402.38","405.76","401.69","13.58M","0.80%"
"20-03-2018","400.11","401.69","406.50","398.88","14.02M","-0.64%"
"19-03-2018","402.68","405.15","407.80","401.10","11.66M","-0.50%"
"16-03-2018","404.72","408.75","409.06","398.43","28.44M","-1.29%"
"15-03-2018","410.01","415.94","417.94","409.20","11.73M","-1.86%"
"14-03-2018","417.76","417.65","419.11","413.33","13.59M","-0.30%"
"13-03-2018","419.02","419.04","420.89","414.30","10.29M","0.16%"
"12-03-2018","418.33","413.69","419.58","412.59","7.67M","1.89%"
"09-03-2018","410.59","411.40","413.40","409.67","9.82M","0.18%"
"08-03-2018","409.85","403.64","411.22","401.69","12.26M","2.44%"
"07-03-2018","400.09","408.86","408.86","399.33","14.63M","-2.32%"
"06-03-2018","409.58","417.74","420.98","406.99","14.79M","-1.43%"
"05-03-2018","415.54","424.04","427.25","414.41","11.38M","-2.56%"
"01-03-2018","426.46","427.07","431.64","425.36","8.27M","-0.65%"
"28-02-2018","429.23","425.36","430.38","424.13","52.29M","0.43%"
"27-02-2018","427.41","422.24","429.79","421.95","12.94M","1.26%"
"26-02-2018","422.10","422.24","424.89","421.16","7.79M","0.48%"
"23-02-2018","420.10","416.12","421.79","414.93","9.79M","1.07%"
"22-02-2018","415.65","414.59","418.64","413.69","10.33M","-0.54%"
"21-02-2018","417.90","418.19","419.31","414.66","11.00M","0.90%"
"20-02-2018","414.19","417.74","417.99","413.15","7.81M","-0.64%"
"19-02-2018","416.84","414.14","419.09","410.79","8.25M","0.62%"
"16-02-2018","414.28","422.51","423.86","412.84","8.89M","-1.53%"
"15-02-2018","420.73","421.63","425.27","417.36","12.33M","0.21%"
"14-02-2018","419.83","415.04","423.81","414.14","20.53M","1.98%"
"12-02-2018","411.67","406.05","412.88","405.62","10.96M","1.97%"
