Price,Open,High,Low,Vol.,Change %,Target
1344.7642151639723,1348.0106014555597,1355.0857353637616,1337.7081157541745,11853584.657285443,0.05750022694867529,0
827.8928627373418,889.0555051413128,889.3393843371493,818.6698145482837,89482568.46056974,-7.633954303441145,0
1118.7051019520975,1135.4072909923825,1138.7779394483427,1104.2411673230652,57119700.00649608,-1.7015792238797909,0
606.9562047311667,608.2909400640432,610.5443896058929,600.957732909895,15834931.925073102,0.03897124351241746,0
205.76368966696253,205.98218585427492,207.32650854622972,204.78449331876115,9470000.0,-0.11513546160903959,0
471.9878045121982,469.8254361008825,474.0320379133423,469.4409870163625,7420000.0,0.2952540040686457,0
223.8052454151728,223.88170789013262,224.89166094251834,222.86921064203602,6708658.93930294,-0.028231237479903647,0
532.5844054772283,528.994894264996,537.3543321484176,525.6471926107666,21356748.166779734,0.4444255200126578,0
1249.6676101638648,1238.2215236766099,1259.7038900122498,1233.3057639987958,12307296.06178338,0.193052045863639,0
791.5741023235132,787.4443845066818,795.4453169784322,783.4758356564251,19918995.402291585,0.6850689656262559,0
530.9705309567454,531.4231011363146,534.4970303710595,527.5946617879353,9052255.745148474,0.25021570119196745,0
1232.2345440189602,1224.4008886146933,1239.5364114794188,1218.1375754212463,8545277.85074838,0.3494521793283337,0
1356.942376261636,1350.529680061171,1368.62233339576,1346.1192796936466,12378804.057540618,1.4180939879326449,0
1080.0942971666573,1087.3926987378259,1088.7597454101806,1072.5729551784666,14088602.65638331,-0.48912562126731585,0
1320.8584955210456,1320.0876715947927,1324.4991213111716,1311.6981807520096,5832392.149513831,-0.19988149311823,0
827.6919979962476,832.6913155331287,838.0734379439554,823.456353914421,17470000.0,-0.20271873367704762,0
1153.1454608357294,1140.1804947010592,1166.943101034728,1134.1848391712208,22581451.64100227,0.8562250365377486,0
903.6309818337371,899.237762377534,908.5309306998473,895.2095033572033,11880000.0,-0.16831015422021123,0
662.346338570152,673.156179649827,675.4532451638959,659.3006443606301,15010909.31317528,-0.5965717386321203,0
640.8627477422212,644.5795933648021,647.6407017168649,638.7560001397267,19612898.35926566,-0.15695077796974044,0
215.75041906995162,220.0195753860215,220.27101399305633,215.32907786437053,10100508.382534882,-1.3275446278953935,0
300.1898849678259,303.8884350558043,305.0771213871253,298.5084486873983,15286473.485619599,-0.12167679646500199,0
596.2147014784316,611.2270627901711,611.3549795759161,593.3248713467872,15470942.875570603,-1.7465703843325517,0
869.9125358093909,869.0244592347344,878.661101181754,866.1726232784541,11997271.791774724,-0.6382566580220487,0
699.3444479749703,700.379025296437,702.567614291706,690.526851897028,30447722.71772916,-0.20737657400351828,0
397.9400615795114,398.8781141578209,403.65005512720256,396.0412034780255,15384914.293088352,-0.04657043307234876,0
1165.865825786002,1175.953858675277,1177.7540958431769,1155.0302592545772,12750924.33526074,-0.8657219073766658,0
457.35102433417524,455.8612193722225,460.448363115775,452.90413538812913,16457535.388542555,0.3369125501935662,0
842.0316394185863,846.2679067155561,851.5428868676611,836.0959427603941,10705896.170769643,-0.5529668569590022,0
568.6130308470248,566.8114586393322,573.7172596505957,562.4643094535732,19590000.0,0.6228905673536416,0
971.7015362719974,979.1578131487026,980.2786248926434,969.8262709511514,6703136.055035251,-0.12662587119854507,0
444.10773470300944,440.9813177205021,445.4547072245605,438.9950189504387,11651539.598196575,1.0938489954914397,0
565.9923718722147,561.9786299408277,573.1117522846648,559.9378604097134,22241307.456412587,0.7190125881631451,0
497.1387034001317,501.2616981239088,502.93457442593785,495.05274677052046,6986775.57425492,-0.7532030247938214,0
713.3325097462489,720.5364866139632,726.5795213541899,709.2192839815249,28832654.42257834,2.0655778396448476,0
360.3844716600506,356.36724789859977,362.05653470209097,353.14196965188296,19841512.777226135,2.3402617731422692,0
592.788546314514,586.1256918587849,598.7170500628213,582.1556533668579,20256334.037565105,1.2936659624348958,0
210.42337952925,206.75449981350505,212.2562476654394,205.38684049310237,15782570.788196245,2.3232308552534446,0
1439.5345627623692,1459.3266225575185,1467.849573038138,1432.0934611392995,8813926.558462018,-1.1268642199813093,0
700.4029578091295,700.66387770495,704.8149916948331,696.0355752204241,11693731.401177721,0.6321594028380408,0
1204.8890351062323,1202.7482291966214,1207.047561353239,1187.0420877636052,13151074.4100151,0.7572704288372829,0
1442.0317202798233,1425.4954401164216,1445.3288579935972,1419.2520906737898,10009213.155161686,1.2302289828980693,0
619.4968775048329,622.7978578814935,625.6331528999516,612.7940310529822,23133851.196896717,-0.8028220834653126,0
229.97643367463658,234.74158061434588,235.27783453446827,229.0864336746366,12090000.0,-1.740495295853107,0
802.2641260516068,804.2934506447173,815.0170140629539,793.2776289419811,18612720.138998874,-0.8013121465635877,0
551.5251189162045,551.1210733705556,557.1317483894153,547.0898860467806,13818899.480754724,0.30943656150778986,0
404.3136438320115,402.505332061657,405.75237645175775,397.4746606354616,14704558.703250838,1.3672916200398584,0
382.7560924042953,385.6337210133737,385.7191425710989,380.5710486422022,11800000.0,-0.7101024547961621,0
855.260106576569,862.029481801119,865.3747208491591,853.471136271723,12963639.70468155,-0.9397978667662166,0
1280.3803111804511,1263.7515899051673,1282.8159047963484,1255.9172749233117,8612785.388334874,1.4871689332101494,0
300.02257019873787,307.4858044961928,308.81583770008757,299.2708210981402,14400208.563915936,-2.173882125132552,0
1313.1073627889368,1316.10016595863,1318.6539024715178,1304.8692048561836,10294892.526974224,-0.1015046223608592,0
1331.5159378909948,1321.5843806078617,1342.1748459810524,1315.0536848161403,15944174.110031487,0.5464284789923908,0
503.3387551772408,510.8731664422773,512.598240324359,499.8209314617583,16981115.68758117,-1.449028471225709,0
585.9922179144683,599.6583114524295,600.1833217613511,583.2853021303752,15471198.653673336,-1.5267069624792033,0
629.1973676857621,646.8774449780639,648.2367858854186,627.2415677032826,13520000.0,-1.9629181502492967,0
287.7780440365408,288.42699575124107,289.5218392282237,284.1198484195153,10441141.80592175,0.27300168575942774,0
609.9475813990716,607.3231606520183,615.6569681889081,602.880203437438,8340303.912039378,-0.8759144291605651,0
779.9045571722814,779.5793127443559,783.0916495599171,772.403737762761,14015187.906217434,0.13714043626247913,0
540.132737737187,509.1313966045551,554.746760680719,483.8284759426282,69063629.75565895,2.7653475418812774,0
689.0713590891057,691.2995978370722,695.4423140889505,686.3141221964956,10560000.0,-0.4163785787417603,0
1113.5632238389987,1133.077489318822,1134.467118131965,1111.0141593842013,9759717.82082721,-1.4238810658828296,0
1280.3722242377578,1244.377720972389,1284.1239371661916,1242.6205398450154,16688497.891797686,3.0670085218220655,0
549.9813611415102,535.1387667450401,563.4851691483123,533.8949622036629,54735699.881216384,2.8678125619792922,0
851.7747928509579,846.3328735294073,855.6563182491064,844.0083963132878,9359944.970117848,0.03988994023569542,0
923.9860361663099,953.2428585849572,956.684906449261,916.803988302006,43038228.36055236,-0.11602507610338564,0
478.70125274764524,477.2065345840549,481.0508509584445,476.75598409551276,8647090.429662649,0.3976888993212423,0
1132.797019307122,1129.977607403847,1135.0974816796593,1126.8625201281009,10560000.0,0.9084798463464825,0
1267.282979133789,1265.46198294706,1272.3821993813963,1260.8629199455895,8162191.286679598,0.9279659594568866,0
733.7351659860244,739.7286146826332,743.9976893280227,730.7682200725052,10114973.209767712,-0.679089132102187,0
1060.4110618812126,1068.915728273925,1069.1798142678374,1053.6878641369626,9960514.7875125,-0.8920702517499851,0
1194.101820726894,1218.0528068066935,1222.6644057898095,1182.9993189098927,20390000.0,-1.607757173823817,0
1476.698847081972,1464.632572758684,1479.8914101958128,1459.985847254749,6250000.0,1.5069953503553004,0
378.10147975510847,386.1160733005705,387.5523015987857,372.1702007718496,34576680.38997314,-2.988672466931469,0
1241.6811554655155,1235.6300597174036,1256.8293465121717,1227.9177172573943,18144346.846162736,-0.3700901530282243,0
308.80559293156773,309.90120284635697,312.28280481005163,307.3279133243067,16485316.417191673,-0.09974625787509664,0
227.14182508126783,226.2439775131512,227.5055465141079,225.0283270590406,12100000.0,0.7565561089865442,0
1357.9598598365785,1356.7110178275623,1366.0644185239692,1350.1441482268935,8457261.658145346,0.2555034599823656,0
550.9134312199632,552.4631433458826,555.2586920811431,546.5724951319467,8513278.644525941,-0.6885341378707563,0
1338.9100471874826,1341.3166112186052,1358.6262433407699,1335.7930012758698,17167616.196153287,-0.22686626926989772,0
1193.7711398465726,1181.966961149733,1198.3053563409153,1181.966961149733,7120000.0,0.5839699053547558,0
733.3326474930129,747.0708963999743,749.8117049069597,719.8767910259776,75674121.65317157,-0.7187953791094346,0
553.6418237510798,561.9388288126768,563.1426343554336,552.2275333891896,11880000.0,-1.1548612046263618,0
208.9548366111065,208.54815119861323,211.2120943889055,207.3339538608644,14096323.058305936,0.8397878547671718,0
1331.9386857453806,1323.0131729002005,1336.7162753859568,1320.2453378572395,18131988.217354346,0.8749877090608253,0
224.81207883488074,223.61340835299816,226.79808442923928,223.33377455560935,9124642.253159253,0.627921165119244,0
306.4346742902876,307.03326282843034,309.38941232398946,305.2764628168103,13770902.897700544,0.37470159550641774,0
225.11305765061752,230.44770821780145,231.64344058482698,222.86963842954307,13631646.975044107,-2.503898941266691,0
887.3640134484245,884.4418145320122,890.8807787789048,881.4084654528597,11603584.398700565,0.6913382448304977,0
1042.4432743974776,1043.4816269144042,1050.9364225354775,1025.8307187018752,14282539.259584006,-0.2831940591357318,0
1367.6419445933223,1376.8863936362693,1384.2700835796475,1362.923494876432,14230407.751415547,-0.39159064438585917,0
554.8453428540051,555.2849265786491,561.2514365133636,553.033034117315,14778182.141136235,0.043625060231769264,0
621.9244657508452,624.6413108779499,625.7737914682785,620.0027166609117,9343551.287236845,0.03934613828946306,0
229.00300633403157,232.33618071573616,232.41049418933295,227.8544746302001,10020331.756578557,-1.6406868454409809,0
647.6352155758891,651.0737743777456,658.6300209219638,642.2436204397657,15704637.208251022,-0.9084140792944188,0
